order_id,store_name,created_At,packaged_time,total
QC_IN_404-9254921-4024331,TTA2,2026-05-18T19:21:50.000Z,1779112463816,8
QC_IN_404-2651043-7030700,TTA2,2026-05-18T19:31:03.000Z,1779112958498,4
QC_IN_407-9926198-5416354,TTA2,2026-05-18T19:30:58.000Z,1779112923461,2
QC_IN_407-6031446-9010701,TTA1,2026-05-18T19:28:32.000Z,1779112850818,2
QC_IN_403-2471046-0861129,TTA1,2026-05-18T19:27:00.000Z,1779112731769,6
QC_IN_408-3610034-9627509,TTA1,2026-05-18T19:28:40.000Z,1779112862006,4
QC_IN_407-8445571-5581927,TTA2,2026-05-18T19:27:25.000Z,1779112698874,2
QC_IN_402-8054667-9440345,TTA1,2026-05-18T19:27:14.000Z,1779112756273,4
QC_IN_405-3510498-8379560,TTA2,2026-05-18T19:19:58.000Z,1779112337543,9
QC_IN_408-6734507-4945909,TTA2,2026-05-18T19:23:27.000Z,1779112510132,10
QC_IN_408-0103804-2930701,TTA1,2026-05-18T19:27:40.000Z,1779112719674,1
QC_IN_405-3822027-8792368,TTA2,2026-05-18T19:18:28.000Z,1779112156757,1
QC_IN_171-6866006-4622737,TTA2,2026-05-18T19:21:09.000Z,1779112341576,3
QC_IN_406-5447208-4573926,TTA2,2026-05-18T19:21:05.000Z,1779112386995,3
QC_IN_402-2082318-9276366,TTA2,2026-05-18T19:22:36.000Z,1779112392239,1
QC_IN_407-1796071-5690758,TTA1,2026-05-18T19:26:13.000Z,1779112714277,7
QC_IN_406-2391567-0876340,TTA1,2026-05-18T19:28:09.000Z,1779112772059,2
QC_IN_405-9720299-9195557,TTA1,2026-05-18T19:20:59.000Z,1779112325472,2
QC_IN_405-6141444-5310717,TTA2,2026-05-18T19:18:05.000Z,1779112199316,7
QC_IN_408-9433573-2131521,TTA1,2026-05-18T19:25:21.000Z,1779112594729,2
QC_IN_404-3966073-5542751,TTA1,2026-05-18T19:16:12.000Z,1779112375900,14
QC_IN_402-5039502-3301913,TTA1,2026-05-18T19:23:33.000Z,1779112477636,2
QC_IN_404-7748228-1517946,TTA1,2026-05-18T19:15:32.000Z,1779112000841,1
QC_IN_405-7316517-6609962,TTA1,2026-05-18T19:07:22.000Z,1779111620805,13
QC_IN_171-6617946-6814700,TTA1,2026-05-18T19:19:16.000Z,1779112319071,7
QC_IN_403-9659056-9705923,TTA2,2026-05-18T19:16:42.000Z,1779112099568,5
QC_IN_405-2997521-2954754,TTA1,2026-05-18T19:14:14.000Z,1779112135029,12
QC_IN_404-8370075-1504336,TTA2,2026-05-18T19:13:26.000Z,1779111981116,12
QC_IN_406-1958531-2398745,TTA1,2026-05-18T19:17:10.000Z,1779112100814,2
QC_IN_402-5698014-8625955,TTA2,2026-05-18T19:14:20.000Z,1779111904730,1
QC_IN_403-8603101-6286763,TTA2,2026-05-18T19:11:21.000Z,1779111748829,2
QC_IN_408-1438409-2594717,TTA1,2026-05-18T19:16:46.000Z,1779112062757,2
QC_IN_406-8008559-2001915,TTA2,2026-05-18T19:08:22.000Z,1779111592321,6
QC_IN_405-0651923-8289166,TTA2,2026-05-18T19:10:11.000Z,1779111655298,1
QC_IN_405-3916360-7015568,TTA2,2026-05-18T19:10:22.000Z,1779111710875,5
QC_IN_406-6686617-1297117,TTA1,2026-05-18T18:57:47.000Z,,4
QC_IN_406-0921621-2413965,TTA1,2026-05-18T18:58:08.000Z,1779110975593,1
QC_IN_402-9435409-9066741,TTA2,2026-05-18T18:59:39.000Z,1779111135807,8
QC_IN_406-9015630-0119515,TTA2,2026-05-18T19:01:59.000Z,1779111294248,6
QC_IN_404-3257469-4789919,TTA1,2026-05-18T19:07:21.000Z,1779111522415,1
QC_IN_406-7388013-5621943,TTA2,2026-05-18T19:06:21.000Z,1779111545311,7
QC_IN_407-2573043-0445965,TTA2,2026-05-18T18:59:40.000Z,1779111165030,9
QC_IN_405-9637825-6075530,TTA1,2026-05-18T18:58:50.000Z,1779111296065,8
QC_IN_406-9624313-8452305,TTA1,2026-05-18T19:02:20.000Z,1779111250591,1
QC_IN_407-9313180-7677908,TTA1,2026-05-18T19:04:34.000Z,1779111381579,6
QC_IN_405-8346057-5597900,TTA1,2026-05-18T19:06:02.000Z,1779111457737,4
QC_IN_407-6278831-4937940,TTA2,2026-05-18T18:58:24.000Z,1779111000359,2
QC_IN_408-9314380-3853148,TTA1,2026-05-18T19:01:03.000Z,1779111164486,3
QC_IN_408-5574259-2311555,TTA1,2026-05-18T18:56:47.000Z,1779110947778,4
QC_IN_406-1513026-2566744,TTA1,2026-05-18T18:58:46.000Z,1779111025723,1
QC_IN_402-6959154-5597964,TTA1,2026-05-18T19:01:07.000Z,1779111253753,6
QC_IN_404-1722183-7846730,TTA1,2026-05-18T18:55:35.000Z,1779110805118,3
QC_IN_402-1965405-7616321,TTA1,2026-05-18T19:02:14.000Z,1779111209884,3
QC_IN_402-8977672-3427523,TTA2,2026-05-18T18:44:58.000Z,1779110272548,17
QC_IN_407-8827948-0873961,TTA1,2026-05-18T18:59:54.000Z,1779111128300,6
QC_IN_406-0301339-2085157,TTA2,2026-05-18T18:52:06.000Z,1779110561046,1
QC_IN_171-2269986-5077126,TTA1,2026-05-18T18:56:47.000Z,1779110907101,4
QC_IN_171-8545276-6627506,TTA1,2026-05-18T18:50:20.000Z,1779110697830,4
QC_IN_407-3473472-2004333,TTA1,2026-05-18T18:58:14.000Z,1779111060282,5
QC_IN_403-5389579-6910707,TTA2,2026-05-18T18:52:20.000Z,1779110678391,4
QC_IN_408-8296797-5144339,TTA1,2026-05-18T18:48:57.000Z,1779110734112,20
QC_IN_403-5135096-9065931,TTA1,2026-05-18T18:57:40.000Z,1779110978861,2
QC_IN_405-6419272-7289129,TTA1,2026-05-18T18:49:59.000Z,1779110478108,3
QC_IN_402-9468537-6733102,TTA2,2026-05-18T18:45:51.000Z,1779110207992,2
QC_IN_402-1648897-8008308,TTA2,2026-05-18T18:50:25.000Z,1779110491270,3
QC_IN_404-8341943-2120354,TTA2,2026-05-18T18:51:34.000Z,1779110642479,6
QC_IN_407-8537058-1133157,TTA1,2026-05-18T18:51:41.000Z,1779110637508,7
QC_IN_405-7929429-0142766,TTA1,2026-05-18T18:51:06.000Z,1779110620422,7
QC_IN_404-7285735-5645135,TTA2,2026-05-18T18:51:58.000Z,1779110556289,1
QC_IN_405-2548868-4113138,TTA2,2026-05-18T18:40:31.000Z,1779109881042,2
QC_IN_405-4304701-9045947,TTA2,2026-05-18T18:43:57.000Z,1779110095106,2
QC_IN_403-6493377-5076369,TTA2,2026-05-18T18:48:51.000Z,1779110445828,8
QC_IN_406-3763901-2940352,TTA1,2026-05-18T18:50:27.000Z,1779110510279,2
QC_IN_171-1917648-5810749,TTA2,2026-05-18T18:38:27.000Z,1779109844183,10
QC_IN_406-6337219-6374721,TTA1,2026-05-18T18:45:07.000Z,1779110268033,6
QC_IN_404-3403489-0439545,TTA1,2026-05-18T18:46:31.000Z,1779110258692,2
QC_IN_402-8548149-6263512,TTA2,2026-05-18T18:36:13.000Z,1779109675022,6
QC_IN_405-9265300-6481169,TTA2,2026-05-18T18:38:01.000Z,1779109765544,4
QC_IN_171-9154330-3819536,TTA1,2026-05-18T18:40:44.000Z,1779109912216,2
QC_IN_408-0259892-6211564,TTA1,2026-05-18T18:42:36.000Z,1779110034924,1
QC_IN_407-7571271-6937100,TTA2,2026-05-18T18:41:13.000Z,1779109915062,1
QC_IN_403-4585068-7455533,TTA2,2026-05-18T18:36:41.000Z,1779109767797,11
QC_IN_171-5076446-5481136,TTA1,2026-05-18T18:34:58.000Z,1779109691613,11
QC_IN_406-8418470-7630747,TTA2,2026-05-18T18:42:59.000Z,1779110030668,3
QC_IN_406-7177643-2601945,TTA1,2026-05-18T18:39:40.000Z,1779109852037,1
QC_IN_406-6195751-8357933,TTA2,2026-05-18T18:38:16.000Z,1779109726826,1
QC_IN_171-5061667-3005127,TTA1,2026-05-18T18:37:29.000Z,1779109718797,1
QC_IN_405-5171969-9947506,TTA2,2026-05-18T18:40:06.000Z,1779109935447,7
QC_IN_408-9684408-2129118,TTA2,2026-05-18T18:35:20.000Z,1779109566314,2
QC_IN_402-6498530-7765131,TTA2,2026-05-18T18:26:10.000Z,1779109081190,3
QC_IN_407-9958747-6273150,TTA1,2026-05-18T18:39:01.000Z,1779109819110,2
QC_IN_404-2734931-0416360,TTA2,2026-05-18T18:26:01.000Z,1779109016155,4
QC_IN_405-5917196-0124356,TTA1,2026-05-18T18:33:46.000Z,1779109499384,3
QC_IN_402-7346310-8425959,TTA1,2026-05-18T18:33:55.000Z,1779109513633,2
QC_IN_405-7271865-9904319,TTA1,2026-05-18T18:32:47.000Z,1779109418123,1
QC_IN_406-5547760-1190756,TTA2,2026-05-18T18:21:25.000Z,1779108777208,4
QC_IN_407-9897864-4270702,TTA2,2026-05-18T18:28:43.000Z,1779109319985,8
QC_IN_403-8939653-5445925,TTA1,2026-05-18T18:31:47.000Z,1779109401465,4
QC_IN_404-0041077-6123564,TTA1,2026-05-18T18:26:28.000Z,1779109194621,8
QC_IN_403-1642884-7397114,TTA2,2026-05-18T18:26:02.000Z,1779109051828,4
QC_IN_405-2912373-5065129,TTA1,2026-05-18T18:25:44.000Z,1779109073680,4
QC_IN_405-6732268-7517924,TTA2,2026-05-18T18:29:12.000Z,1779109227814,4
QC_IN_171-0964875-2425167,TTA1,2026-05-18T18:24:04.000Z,1779108984961,5
QC_IN_404-1969797-4816349,TTA1,2026-05-18T18:25:21.000Z,1779108986219,2
QC_IN_405-0118146-9776312,TTA2,2026-05-18T18:24:34.000Z,1779108999836,7
QC_IN_407-2614197-4322753,TTA1,2026-05-18T18:21:30.000Z,1779108819819,10
QC_IN_408-7154802-6717969,TTA2,2026-05-18T18:18:17.000Z,1779108570359,2
QC_IN_406-0074221-6006772,TTA2,2026-05-18T18:13:59.000Z,1779108296992,2
QC_IN_406-3155301-3358726,TTA2,2026-05-18T18:16:16.000Z,1779108578123,9
QC_IN_406-6232251-8753102,TTA1,2026-05-18T18:24:32.000Z,1779108930012,1
QC_IN_171-3410137-6825138,TTA1,2026-05-18T18:19:36.000Z,1779108687966,4
QC_IN_406-5043321-3481922,TTA1,2026-05-18T18:04:15.000Z,1779107707185,1
QC_IN_402-2611170-8549968,TTA2,2026-05-18T18:24:14.000Z,1779108954485,4
QC_IN_408-7092835-8985130,TTA2,2026-05-18T18:18:51.000Z,1779108607483,2
QC_IN_171-6067791-2581126,TTA1,2026-05-18T18:14:00.000Z,1779108304127,4
QC_IN_171-4033073-2009141,TTA2,2026-05-18T18:08:43.000Z,1779108168437,8
QC_IN_171-2612963-2269940,TTA1,2026-05-18T18:09:50.000Z,1779108112310,4
QC_IN_408-8313075-1814757,TTA2,2026-05-18T18:15:59.000Z,1779108511669,9
QC_IN_405-8207494-4337159,TTA2,2026-05-18T18:13:46.000Z,1779108291475,4
QC_IN_407-1283868-3642714,TTA2,2026-05-18T18:14:57.000Z,1779108365871,4
QC_IN_405-4822884-7825900,TTA1,2026-05-18T18:12:25.000Z,1779108219657,2
QC_IN_407-3775487-3524337,TTA1,2026-05-18T18:11:48.000Z,1779108187333,3
