order_id,store_name,created_At,packaged_time,total
QC_IN_171-6050608-0533961,TMK6,2026-05-18T11:56:05.000Z,1779085637508,7
QC_IN_405-5131809-3342720,TMK6,2026-05-18T11:49:40.000Z,1779085388820,12
QC_IN_403-6028972-0820351,TML7,2026-05-18T11:54:14.000Z,1779085584890,7
QC_IN_402-0141980-9488377,TML7,2026-05-18T11:50:23.000Z,1779085332754,1
QC_IN_407-8613334-7256324,TMK6,2026-05-18T11:53:24.000Z,1779085499364,3
QC_IN_404-4383980-5760302,TML7,2026-05-18T11:48:35.000Z,1779085178968,1
QC_IN_403-4788683-7162715,TML7,2026-05-18T11:41:16.000Z,1779085129017,4
QC_IN_405-8282791-1675531,TML7,2026-05-18T11:50:13.000Z,1779085255404,1
QC_IN_407-4449842-8072369,TMK6,2026-05-18T11:44:36.000Z,1779085173450,9
QC_IN_403-3285094-2717123,TMK6,2026-05-18T11:48:26.000Z,1779085260983,10
QC_IN_405-1010127-8458760,TML7,2026-05-18T11:44:23.000Z,1779084909395,1
QC_IN_408-5689745-1665932,TML7,2026-05-18T11:45:12.000Z,1779084982944,2
QC_IN_407-9918526-8713910,TMK6,2026-05-18T11:51:53.000Z,1779085372756,2
QC_IN_171-8366749-5938737,TML7,2026-05-18T11:33:23.000Z,1779084420572,1
QC_IN_408-4386012-3696358,TMK6,2026-05-18T11:33:40.000Z,1779084451882,17
QC_IN_408-7842628-9453119,TML7,2026-05-18T11:36:29.000Z,1779084728426,8
QC_IN_403-1245928-9214748,TML7,2026-05-18T11:33:43.000Z,1779084528750,9
QC_IN_404-9643176-0089915,TML7,2026-05-18T11:38:27.000Z,1779084600273,6
QC_IN_406-0919451-0328369,TML7,2026-05-18T11:42:14.000Z,1779084826128,2
QC_IN_406-0478646-3269157,TMK6,2026-05-18T11:43:23.000Z,1779084920060,7
QC_IN_404-9221680-7378737,TMK6,2026-05-18T11:43:33.000Z,1779084891138,2
QC_IN_402-8716996-7649967,TML7,2026-05-18T11:41:07.000Z,1779084730944,1
QC_IN_402-7280736-9225961,TML7,2026-05-18T11:38:48.000Z,1779084707112,4
QC_IN_404-4669161-6417119,TML7,2026-05-18T11:39:04.000Z,1779084761900,11
QC_IN_171-4063625-8481961,TMK6,2026-05-18T11:42:30.000Z,1779084898182,6
