order_id,store_name,created_At,packaged_time,total
QC_IN_403-9790181-1212340,TNA4,2026-05-18T12:29:51.000Z,1779087655781,2
QC_IN_403-8114487-6062712,TNA4,2026-05-18T12:33:02.000Z,1779087898179,2
QC_IN_403-3598731-3351524,TNA4,2026-05-18T12:38:08.000Z,1779088134255,2
QC_IN_402-7821817-9207550,TNA4,2026-05-18T12:37:49.000Z,1779088118861,1
QC_IN_408-3598570-8728359,TNA4,2026-05-18T12:28:00.000Z,1779087594179,2
QC_IN_406-5928043-7923561,TNA4,2026-05-18T12:36:54.000Z,1779088067418,4
QC_IN_403-0683227-6229964,TNA4,2026-05-18T12:24:58.000Z,1779087383986,7
QC_IN_403-5282151-2139533,TNA4,2026-05-18T12:34:11.000Z,1779087923377,1
QC_IN_406-3059117-3005903,TNA4,2026-05-18T12:31:38.000Z,1779087958894,12
QC_IN_407-6434392-1335513,TNA4,2026-05-18T12:32:22.000Z,1779088078969,7
QC_IN_403-3666567-1649954,TNA4,2026-05-18T12:31:12.000Z,1779087704839,2
QC_IN_404-8573917-8977162,TNA4,2026-05-18T12:33:00.000Z,1779087865142,3
QC_IN_407-2065705-8473923,TNA4,2026-05-18T12:29:15.000Z,1779087651267,1
QC_IN_406-6285853-1546753,TNA4,2026-05-18T12:27:38.000Z,1779087590914,8
QC_IN_406-0205595-0007539,TNA4,2026-05-18T12:29:25.000Z,1779087731114,1
QC_IN_406-7097026-8633964,TNA4,2026-05-18T12:32:00.000Z,1779087837876,7
QC_IN_407-8950639-0921144,TNA3,2026-05-18T12:13:14.000Z,1779086784258,9
QC_IN_405-7668508-7935545,TNA4,2026-05-18T12:31:27.000Z,1779087806735,5
QC_IN_171-8511504-3860364,TNA4,2026-05-18T12:28:56.000Z,1779087661168,3
QC_IN_407-0795407-0874728,TNA4,2026-05-18T12:26:25.000Z,1779087462748,3
QC_IN_403-8656719-2659533,TNA4,2026-05-18T12:31:13.000Z,1779087703904,1
QC_IN_406-1549059-8965112,TNA4,2026-05-18T12:21:49.000Z,1779087140601,1
QC_IN_408-4669363-9962712,TNA3,2026-05-18T12:25:07.000Z,1779087411527,9
QC_IN_408-2844986-7681909,TNA4,2026-05-18T12:26:45.000Z,1779087511413,3
QC_IN_408-3754295-6234740,TNA4,2026-05-18T12:25:08.000Z,1779087493457,10
QC_IN_407-6657025-6459569,TNA4,2026-05-18T12:18:28.000Z,1779087011002,8
QC_IN_171-5379716-3037956,TNA4,2026-05-18T12:26:42.000Z,1779087446714,2
QC_IN_405-7096140-6394750,TNA4,2026-05-18T12:22:31.000Z,1779087293262,1
QC_IN_403-0332932-0609902,TNA4,2026-05-18T12:18:53.000Z,1779087051329,6
QC_IN_407-7159241-8492317,TNA4,2026-05-18T12:22:53.000Z,1779087305539,9
QC_IN_407-9385390-9534751,TNA4,2026-05-18T12:20:00.000Z,1779087053174,1
QC_IN_171-5158823-1441946,TNA3,2026-05-18T12:18:25.000Z,1779087160886,14
QC_IN_405-0575071-0530755,TNA4,2026-05-18T12:22:12.000Z,1779087172691,1
QC_IN_408-0808778-1072345,TNA4,2026-05-18T12:00:21.000Z,1779086011688,12
